Category,Keyword,Tweet_Website,Author_Name,Author_Web_Page_URL,UTC_Time,Tweet_Content,Tweet_Image_URL,Tweet_AD,Tweet_Number_of_Reviews,Tweet_Number_of_Retweets,Tweet_Number_of_Likes,Tweet_Number_of_Looks
Post&amp;Comment,Pro Palestine,https://twitter.com/jaimmean/status/1720039125510762694,Jein ,https://twitter.com/jaimmean,2023-11-02T11:24:18.000Z,To all the new TikTok hashtag “Pro-Palestine” supporters- this is what we see when we look at your misinformed posts or your cringeworthy “resist the oppressor” actions You would gladly use violence against a Jew at the drop of a hat. You are literally the same people as #Hamas,https://pbs.twimg.com/media/F97Od17WYAAWydq?format=jpg&name=small,False,2,9,28,802
Post&amp;Comment,Pro Palestine,https://twitter.com/brigantiae/status/1721614123673301153,Riothamus,https://twitter.com/brigantiae,2023-11-06T19:42:47.000Z,I cannot believe this represents Scotland. What say you Scots?,https://pbs.twimg.com/card_img/1721548260320399360/8aQcsBH4?format=jpg&name=small,False,91,110,319,5.4K
Post&amp;Comment,Pro Palestine,https://twitter.com/SalmanK53465481/status/1720973625719931113,Salman KhanReload,https://twitter.com/SalmanK53465481,2023-11-05T01:17:41.000Z,Yess Breaking News : Largest ever pro-Palestine rally in U.S. history in Washington D.C#WashingtonDC,,False,4,21,51,4.6K
Post&amp;Comment,Pro Palestine,https://twitter.com/GBNEWS/status/1722016953928212985,GB News,https://twitter.com/GBNEWS,2023-11-07T22:23:30.000Z,Fears grow of far-Right yobs clashing with pro-Palestine march on Armistice Day,https://pbs.twimg.com/card_img/1722016940456054784/B37kGanV?format=jpg&name=small,False,4.8K,790,587,2.1M
Post&amp;Comment,Pro Palestine,https://twitter.com/Alicecdqai/status/1720895613787668981,SPEAKER OF PALESTINE Reload,https://twitter.com/Alicecdqai,2023-11-04T20:07:41.000Z,"𝗪𝗔𝗧𝗖𝗛: Washington, DC hosted America's largest pro-Palestine protest with 100,000 participants.#Gaza #GazaGenocide #CeasefireForGazaNOW #Palestine #Genocide_in_Gaza #IsraelWar#Palestine",,False,9,83,171,17K
Post&amp;Comment,Pro Palestine,https://twitter.com/Kanthan2030/status/1720570632394637408,S.L. KanthanThe Spectator Index,https://twitter.com/Kanthan2030,2023-11-03T22:36:20.000Z,You know why so many tiny Latin American countries are so pro-Palestine?Because Israel has trained and armed a lot of brutal dictators in Latin America in the past!#Honduras,,False,40,317,972,30K
Post&amp;Comment,Pro Palestine,https://twitter.com/Aussie64CH/status/1721786798349959376,Aussie64CHVisegrád 24,https://twitter.com/Aussie64CH,2023-11-07T07:08:56.000Z,#ProPalestine stole this girl #auspol,https://pbs.twimg.com/media/F-Q2PyiXwAAOysH?format=jpg&name=small,False,2,6,11,587
Post&amp;Comment,Pro Palestine,https://twitter.com/claphands82/status/1721052802628358489,meriki ,https://twitter.com/claphands82,2023-11-05T06:32:18.000Z,The ABC haven’t reported on any of the multiple pro Palestine protests and actions that have happened all over Australia and the word in the past few days.Millions of people are protesting against genocide and not one story from the ABC. Is this really not newsworthy?,,False,184,1.1K,3.7K,216K
Post&amp;Comment,Pro Palestine,https://twitter.com/catherinesclaws/status/1719919603617239292, cat/alyx/venus  FREE PALESTINE @ImaniBarbarin@disabled.social,https://twitter.com/catherinesclaws,2023-11-02T03:29:22.000Z,people are going to get really offended about this thinking we're telling them they can't like superheroes like no you just need to consume media critically and recognize that most popular superhero media/franchises are filled to the brim with pro military & american propaganda.,,False,10,318,818,25K
Post&amp;Comment,Pro Palestine,https://twitter.com/james_jinnette1/status/1720909210160857361,James JinnetteReloadBreakThrough News,https://twitter.com/james_jinnette1,2023-11-04T21:01:43.000Z,Pro-Palestine protestors swarm the street of Washington D.C. Wonder if all of them will indiscriminately be charged for violent crimes? #WashingtonDC #J6,,False,3,6,15,3.9K
Post&amp;Comment,Pro Palestine,https://twitter.com/syedsigaraga/status/1720322971259256939,Syed SigaragaGrab Malaysia,https://twitter.com/syedsigaraga,2023-11-03T06:12:13.000Z,"I don’t think the higher ups kat Grab bodoh sangat nak support Israel. They all know 99% of Malaysian are pro-Palestine.Patut tak perlu keluar statement macam ni. Patut senyap je. Kau nak sokong Palestin, but at the same time you’re in the UNGC.",https://pbs.twimg.com/media/F9-4THHaEAA6kml?format=jpg&name=360x360;https://pbs.twimg.com/media/F9-4THEaUAERWyT?format=jpg&name=360x360;https://pbs.twimg.com/media/F9-4THDbQAAs3M3?format=jpg&name=360x360;https://pbs.twimg.com/media/F9-4THDbkAAT7Ya?format=jpg&name=360x360,False,3,118,182,20K
Post&amp;Comment,Pro Palestine,https://twitter.com/PalHighlight/status/1720922442208514417,Palestine HighlightsReload,https://twitter.com/PalHighlight,2023-11-04T21:54:18.000Z,"People in Oslo, Norway held a pro-Palestine rally#GazaGenocide",,False,6,244,449,13K
Post&amp;Comment,Pro Palestine,https://twitter.com/AChiswickChap/status/1721709076248248344,ThoroughlyDecentSort,https://twitter.com/AChiswickChap,2023-11-07T02:00:06.000Z,"Well, well, well...seems they are genuine hate fests after all.  Like we didn't know...'Former Hamas chief living in a Barnet council house is  behind pro-Palestine Armistice Day 'protests', while half of the groups organising them have links to Hamas.'",https://pbs.twimg.com/card_img/1721696891270823936/GkxtRXFW?format=jpg&name=small,False,39,191,205,3.6K
Post&amp;Comment,Pro Palestine,https://twitter.com/Jatosint/status/1721010164487356604,JATOSINTJATOSINT,https://twitter.com/Jatosint,2023-11-05T03:42:52.000Z,"Ongoing pro-Palestine rally in Monas, Central Jakarta Govt officials, including Minister of Foreign Affairs & Minister of Religious Affairs, and politicians also present to express their support for Palestinian independence CNN Indonesia",https://pbs.twimg.com/media/F-JBS8vbAAAoi7B?format=jpg&name=360x360;https://pbs.twimg.com/media/F-JBUYHbYAA4o2_?format=jpg&name=360x360;https://pbs.twimg.com/media/F-JBVqpawAAAISl?format=jpg&name=360x360;https://pbs.twimg.com/media/F-JBXnLa4AAwisB?format=jpg&name=360x360,False,18,864,2.4K,186K
Post&amp;Comment,Pro Palestine,https://twitter.com/OopsGuess/status/1719968740824236033,𝘊𝘰𝘳𝘳𝘪𝘯𝘦Reload,https://twitter.com/OopsGuess,2023-11-02T06:44:37.000Z,"Nikki Haley calls for publishing the names&faces of the pro-Palestine college protestors so companies can refuse to hire them,because companies allegedly don't want to hire ppl who want to destroy AmericaThis ugly woman with persecution paranoia is getting more&more disgusting!",,False,45,51,169,5.8K
Post&amp;Comment,Pro Palestine,https://twitter.com/Piers_Corbyn/status/1722039042894692394,Piers Corbyn,https://twitter.com/Piers_Corbyn,2023-11-07T23:51:16.000Z,"#PiersCorbyn says The Israeli backed Tommy Robinson (fake name) & Co threat is as fake as the False flag Hamas ""attack"" on Israel - when the ""Impenetrable"" gates were open for Israeli-funded Hamas operatives to enter and leave with ""hostages""....Continued",https://pbs.twimg.com/card_img/1721869051821977600/TU3VASk9?format=jpg&name=small,False,7,4,11,2.1K
Post&amp;Comment,Pro Palestine,https://twitter.com/WarwickHunt4/status/1720891859818438804,Warwick Hunt #Revolution #FreeAssangeBryan SimpsonReload,https://twitter.com/WarwickHunt4,2023-11-04T19:52:46.000Z,"I’ve seen & reposted pro-Palestine demos from all over the world… but this one made me cry. Thank you, Glasgae.",,False,13,256,590,11K
Post&amp;Comment,Pro Palestine,https://twitter.com/DavideMastracci/status/1720989645251489805,Davide Mastracci ,https://twitter.com/DavideMastracci,2023-11-05T02:21:20.000Z,Here is a Toronto surgeon complaining about having to walk her “pure and beautiful Jewish” family through a pro-Palestine protest https://twitter.com/specialkdmd/status/1720910440664838181…,,False,67,308,1.5K,51K
Post&amp;Comment,Pro Palestine,https://twitter.com/AuwalUmar164186/status/1720885062797852983,Auwal UmarReload,https://twitter.com/AuwalUmar164186,2023-11-04T19:25:46.000Z,"This Video From London,They are in the subway on their way to the massive Pro-Palestine protest in central London today#ابو_عبيدة #Genocide_in_Gaza #CeasefireForGazaNOW #FreePalestineNow #توفان_الأقصى #GazaUnderAttack #حماس #IsraeliNewNazism #IsraelPalestineWar #حزب_الله",,False,17,14,20,3.8K
Post&amp;Comment,Pro Palestine,https://twitter.com/thecourtglasgow/status/1721660764488876208,thecourtglasgow,https://twitter.com/thecourtglasgow,2023-11-06T22:48:07.000Z,https://dailymail.co.uk/news/article-12717653/amp/Poppy-seller-veteran-punched-pro-Palestine-protesters-Edinburgh-Waverly-station-Gaza-march-Armistice-Day.html…This is utrageous  ! Time to take this  back to the Middle East #Scotland  has its own problems seeing pensioners being beaten for selling #PoppyAppeal  is Not on !  #IsraelHamasConflict,https://pbs.twimg.com/card_img/1721656094768963584/GD6NbfEQ?format=jpg&name=small,False,1,7,17,447
Post&amp;Comment,Pro Palestine,https://twitter.com/ReasonedUK/status/1720508683631681913,ReasonedReload,https://twitter.com/ReasonedUK,2023-11-03T18:30:10.000Z,A Jewish man goes undercover at a pro-Palestine rally. They don’t even hide their hatred.,,False,1,15,31,2.2K
Post&amp;Comment,Pro Palestine,https://twitter.com/Endwokeness001/status/1721854393807466954,End Wokeness,https://twitter.com/Endwokeness001,2023-11-07T11:37:32.000Z,An old Jewish man was just murdered by a pro-Palestine protestor in Los Angeles.This is the current headline on NBC:,https://pbs.twimg.com/media/F-VBcINWQAATJF6?format=jpg&name=small,False,23,19,49,4.4K
Post&amp;Comment,Pro Palestine,https://twitter.com/moonlit_misfit/status/1721900708784648603,𝐍𝐢𝐧𝐚 Hakim,https://twitter.com/moonlit_misfit,2023-11-07T14:41:34.000Z,"Sorry dude but you won't convert secular pro-Palestine leftists, that just ain't gonna happen",,False,7,24,302,10K
Post&amp;Comment,Pro Palestine,https://twitter.com/JohnCremeansUSA/status/1721139708204318793,John Cremeans USA,https://twitter.com/JohnCremeansUSA,2023-11-05T12:17:38.000Z,Massive Pro-Palestine protest In Washington DC: Thousands of Pro-Palestine supporters have invaded our Nation’s Capitol to march and protest against US support for Israel.,,False,1,3,8,945
Post&amp;Comment,Pro Palestine,https://twitter.com/_JackJazz/status/1721508033128218951,𝕁𝕒𝕔𝕜  𝕁𝕒𝕫𝕫,https://twitter.com/_JackJazz,2023-11-06T12:41:13.000Z,"Infiltrated the Labour party. Lied his way to the leadership.Filled his front bench with supporters of Zionism.Removed socialists, left wing Jews, trade unionists and pro Palestine supporters from the party. Will lie his way into power and serve the establishment for decades",https://pbs.twimg.com/media/F-QGbvIWAAAnERV?format=jpg&name=small,False,104,502,722,14K
Post&amp;Comment,Pro Palestine,https://twitter.com/SkyNews/status/1721087538083835929,Sky News,https://twitter.com/SkyNews,2023-11-05T08:50:19.000Z,'I do have concerns over pro-Palestine marches.'Deputy PM @OliverDowden says he's 'a bit disappointed that we haven't seen the same kind of morality saying Jewish Lives Matter as the Black Lives Matter movement.'#TrevorPhillips https://trib.al/wkmumC6 Sky 501,,False,1.3K,579,1K,852K
Post&amp;Comment,Pro Palestine,https://twitter.com/IKON1436/status/1720691195477926161,محمد,https://twitter.com/IKON1436,2023-11-04T06:35:24.000Z,"Don't be deceived by his ""Pro-Palestine"" narrative which is disguised under an agenda, he is a Rafidha and Assad sympathizerHe and his ilks are no less than the zionists, both parties are equal enemies of Muslims",https://pbs.twimg.com/media/F-EaeHKa0AEvdbV?format=jpg&name=360x360;https://pbs.twimg.com/media/F-Eaf35aUAA3tX2?format=jpg&name=small;https://pbs.twimg.com/media/F-EahoTbcAAcT5r?format=jpg&name=small,False,31,78,354,14K
Post&amp;Comment,Pro Palestine,https://twitter.com/PaulKirkby3/status/1721177853549518980,Paul Kirkby #MBGA ,https://twitter.com/PaulKirkby3,2023-11-05T14:49:12.000Z,"Pro-Palestine hate marches have become increasingly common in the UK in recent years. These marches are often accompanied by anti-Semitic chants, placards, and violence. They have created a climate of fear and intimidation for British Jews, and have no place in a tolerant and…",,False,4,23,86,1.4K
Post&amp;Comment,Pro Palestine,https://twitter.com/Advaidism/status/1719904199117525130,Advaid അദ്വൈത്Tenzing Lamsang,https://twitter.com/Advaidism,2023-11-02T02:28:10.000Z,"The Indian LEFT hasn't moved anywhere. We have been pro-Palestine since 1947.The Indian LEFT protested against the Vietnam war in Kolkata and Kozhikode. We protested against the US invasion of Iraq. Our stand against colonialism, imperialism and fascism has never changed.",,False,33,242,1.1K,40K
Post&amp;Comment,Pro Palestine,https://twitter.com/MarkHiggie1/status/1721940468777292171,Mark Higgie,https://twitter.com/MarkHiggie1,2023-11-07T17:19:34.000Z,"Senior Hamas figure Muhammad Sawalha was a founder of the Muslim Association of Britain, one of the bodies planning the Remembrance Day hate march. The Blair government gave Sawalha a passport and also let him operate freely in Britain #Londonistan",https://pbs.twimg.com/card_img/1721657253432840192/nvVBfQz-?format=jpg&name=small,False,2,17,52,1K
Post&amp;Comment,Pro Palestine,https://twitter.com/JohnCremeansUSA/status/1721139708204318793,John Cremeans USAReload,https://twitter.com/JohnCremeansUSA,2023-11-05T12:17:38.000Z,Massive Pro-Palestine protest In Washington DC: Thousands of Pro-Palestine supporters have invaded our Nation’s Capitol to march and protest against US support for Israel.,,False,1,3,8,945
Post&amp;Comment,Pro Palestine,https://twitter.com/SkyNews/status/1721087538083835929,Sky NewsReload,https://twitter.com/SkyNews,2023-11-05T08:50:19.000Z,'I do have concerns over pro-Palestine marches.'Deputy PM @OliverDowden says he's 'a bit disappointed that we haven't seen the same kind of morality saying Jewish Lives Matter as the Black Lives Matter movement.'#TrevorPhillips https://trib.al/wkmumC6 Sky 501,,False,1.3K,579,1K,852K
Post&amp;Comment,Pro Palestine,https://twitter.com/l0udbl0nde/status/1720215598418792658,reeg(((Emanuel Miller))) ,https://twitter.com/l0udbl0nde,2023-11-02T23:05:33.000Z,"there are Jewish people at pro-Palestine rallies. lots of them actually. it’s not about religion, it’s about genocide. Palestine has multiple religions, it’s not an ethnostate. the guy yelling in the video didn’t bring up religion. them saying the quiet part out loud has +",,False,2,4,24,893
Post&amp;Comment,Pro Palestine,https://twitter.com/Maya78121408/status/1720562415614529879,Maya,https://twitter.com/Maya78121408,2023-11-03T22:03:41.000Z,"Ibrahim Bharmal, 27 A BUSINESS HARVARD -LAW EDITOR ….. DON’T  FORGET HIS NAME ….. HE IS A PIECE OF SH-T !!!!",https://pbs.twimg.com/card_img/1720517096613015552/NAcM1w_A?format=jpg&name=small,False,2,5,17,1.9K
Post&amp;Comment,Pro Palestine,https://twitter.com/Hazbeen66/status/1721969761355985010,HAZ823R.,https://twitter.com/Hazbeen66,2023-11-07T19:15:58.000Z,Far Right Hooligans Or Patriotic Nationalists who love everything the UK stands for Versus Pro-Palestine supportersOr Terrorist Sympathisers who hate the UKHow the Mainstream fool you,,False,4,2,10,528
Post&amp;Comment,Pro Palestine,https://twitter.com/MessiasAHG/status/1720995885495070854,MAHR XReload,https://twitter.com/MessiasAHG,2023-11-05T02:46:08.000Z,| Pro-Palestine Protest at the White House.,,False,34,51,62,37K
Post&amp;Comment,Pro Palestine,https://twitter.com/hwindshadow1/status/1722025424530620484,Gary P,https://twitter.com/hwindshadow1,2023-11-07T22:57:09.000Z,Dior has no balls!  You just lost what little respect I ever had for Dior due to your racist move! I pray you face bankruptcy for your action. Dior replaces pro-Palestine Bella Hadid with Israeli model – media https://rt.com/news/586785-bella-hadid-replaced-dior-boycott/…,,False,1,2,6,627
Post&amp;Comment,Pro Palestine,https://twitter.com/ProWFinesse/status/1721556361564037123,Pro Wrestling Finesse,https://twitter.com/ProWFinesse,2023-11-06T15:53:16.000Z,"Sami Zayn's name is on the list of artists & advocates who are urging the Biden Administration to call for a ceasefire in Gaza, Palestine.What a great human being.",https://pbs.twimg.com/media/F-QyYb8WgAAAVrm?format=jpg&name=small;https://pbs.twimg.com/media/F-QyYwCWYAAO--c?format=jpg&name=360x360,False,170,1.1K,9.7K,491K
Post&amp;Comment,Pro Palestine,https://twitter.com/Luciusullafelix/status/1721798468031656180,Sulla,https://twitter.com/Luciusullafelix,2023-11-07T07:55:18.000Z,"Pro Hamas protestors attack 78 yr old veteran as he sells Rememberance Poppy's at Edinburgh Waverly station. When will enough be enough?!? Why do we have to compromise ""our"" way of life to accommodate people who hate us ?!?",https://pbs.twimg.com/card_img/1721709286253076480/yhFtfioP?format=jpg&name=small,False,4,13,28,915
Post&amp;Comment,Pro Palestine,https://twitter.com/MessiasAHG/status/1720528949002801471,MAHR XReload,https://twitter.com/MessiasAHG,2023-11-03T19:50:41.000Z,"| At today's ""pro Palestine"" demonstration in Essen, Germany, Taliban and IS flags are being waved.",,False,54,85,113,134K
Post&amp;Comment,Pro Palestine,https://twitter.com/GlobeEyeNews/status/1720891729115799991,Globe Eye NewsReload,https://twitter.com/GlobeEyeNews,2023-11-04T19:52:15.000Z,"𝗪𝗔𝗧𝗖𝗛: Washington, DC hosted America's largest pro-Palestine protest with 100,000 participants.#CeasefireNOW #Palestine #Gaza #CeasefireForGazaNOW #Hamas",,False,34,145,271,22K
Post&amp;Comment,Pro Palestine,https://twitter.com/MintPressNews/status/1721897873938538827,MintPress NewsReload,https://twitter.com/MintPressNews,2023-11-07T14:30:19.000Z,"""This is a genocide.""American singer known as Macklemore, calls out Israel's crimes against the Palestinian people in Gaza during a pro-Palestine demo recently held in Washington D.C.",,False,42,930,2.1K,47K
Post&amp;Comment,Pro Palestine,https://twitter.com/AmirTaheri4/status/1720475945184768153,Amir Taheri,https://twitter.com/AmirTaheri4,2023-11-03T16:20:04.000Z,"It seems Hamas has more fans in London, Paris, Berlin, New York & Sydney than cities in any of Arab League nations & 57 member-nations of Organization of Islamic Cooperation.Pro-Palestine demo in Tehran raised 5000 people.In  Baghdad 4000.In Islamabad 3000. In  London 70,000.",,False,75,725,1.8K,106K
Post&amp;Comment,Pro Palestine,https://twitter.com/LBC/status/1721891503474192540,LBCReload,https://twitter.com/LBC,2023-11-07T14:05:00.000Z,"""A proud deployer of the anti-Semitic phrase 'cultural Marxism'.""""'British values'...there it is again.""@mrjamesob dives into the socio-political views of the man reportedly mentoring Suella Braverman - who has just called pro-Palestine protests 'hate marches'.",,False,58,149,433,81K
Post&amp;Comment,Pro Palestine,https://twitter.com/swilkinsonbc/status/1720930872075973090,Sarah Wilkinson,https://twitter.com/swilkinsonbc,2023-11-04T22:27:47.000Z,Washington DC: the largest-ever pro-Palestine protest in US history unfurls the list of human beings massacred-by-the-israeli-genocide,https://pbs.twimg.com/media/F-H5gWHW4AAYui1?format=jpg&name=small,False,44,942,1.5K,30K
Post&amp;Comment,Pro Palestine,https://twitter.com/PollsNOpinions1/status/1721904436463947841,"Polls and OpinionsYesNoOther, comment below",https://twitter.com/PollsNOpinions1,2023-11-07T14:56:23.000Z,An elderly Jewish man was murdered by a pro-Palestine protestor in Los Angeles. #HamasTerroristsDo you think the MSM will try and ignore this hate crime?,,False,23,225,129,9.9K
Post&amp;Comment,Pro Palestine,https://twitter.com/daniyal_abdulla/status/1720011565297172851,Daniyal Abdullah Daniyal Abdullah ,https://twitter.com/daniyal_abdulla,2023-11-02T09:34:48.000Z,Our strong opposition to the upcoming musical concert at F-9 Park has led the organizers to rebrand it as a pro-Palestine event with an 'Islamic Touch'. This is even more outrageous & disturbing. #StopGenocideInGaza #CeasefireForGaza @dcislamabad,,False,28,201,283,52K
Post&amp;Comment,Pro Palestine,https://twitter.com/MrChairmanGB/status/1721674700261065135,C,https://twitter.com/MrChairmanGB,2023-11-06T23:43:30.000Z,"""Poppy seller veteran, 78, is punched by pro-Palestine filth""Pro-Palestine protesters are pro-Hamas protestorsThey punched our veterans in EdinburghThey will try to punch our veterans on the march of HATEWe will STOP them #ArmisticeDay",https://pbs.twimg.com/card_img/1721656094768963585/CYeOzJ8X?format=jpg&name=small,False,4,22,67,1.1K
Post&amp;Comment,Pro Palestine,https://twitter.com/MintPressNews/status/1721897873938538827,MintPress News,https://twitter.com/MintPressNews,2023-11-07T14:30:19.000Z,"""This is a genocide.""American singer known as Macklemore, calls out Israel's crimes against the Palestinian people in Gaza during a pro-Palestine demo recently held in Washington D.C.",,False,42,930,2.1K,47K
Post&amp;Comment,Pro Palestine,https://twitter.com/LBC/status/1721891503474192540,LBC,https://twitter.com/LBC,2023-11-07T14:05:00.000Z,"""A proud deployer of the anti-Semitic phrase 'cultural Marxism'.""""'British values'...there it is again.""@mrjamesob dives into the socio-political views of the man reportedly mentoring Suella Braverman - who has just called pro-Palestine protests 'hate marches'.",,False,58,149,433,81K
Post&amp;Comment,Pro Palestine,https://twitter.com/daniyal_abdulla/status/1720011565297172851,Daniyal Abdullah Daniyal Abdullah ,https://twitter.com/daniyal_abdulla,2023-11-02T09:34:48.000Z,Our strong opposition to the upcoming musical concert at F-9 Park has led the organizers to rebrand it as a pro-Palestine event with an 'Islamic Touch'. This is even more outrageous & disturbing. #StopGenocideInGaza #CeasefireForGaza @dcislamabad,https://pbs.twimg.com/media/F961ZwrbgAA3NJH?format=jpg&name=small;https://pbs.twimg.com/media/F916J6ma4AALPuk?format=jpg&name=240x240,False,28,201,283,52K
Post&amp;Comment,Pro Palestine,https://twitter.com/YasmineJibril/status/1721053896993382586,Yasmine • لِلآ يَاسمِين ,https://twitter.com/YasmineJibril,2023-11-05T06:36:39.000Z,"From Filipinos & South Asians to Native Americans & Nigerians & Sámi, the vast diversity in pro-Palestine protestors warms my heart. So many people have connected the Palestinian cause to their own causes, in search of a shared liberation, & I adore the sheer humanity of that.",,False,2,103,286,7.6K
Post&amp;Comment,Pro Palestine,https://twitter.com/SoNowUknow2/status/1720387755870404809,James,https://twitter.com/SoNowUknow2,2023-11-03T10:29:38.000Z,Should there be a pro Palestine event to disturb the Armistice Day event in London?,,False,31,205,107,9.3K
Post&amp;Comment,Pro Palestine,https://twitter.com/WarwickHunt4/status/1720906843243872569,Warwick Hunt #Revolution #FreeAssange,https://twitter.com/WarwickHunt4,2023-11-04T20:52:18.000Z,This misrepresentation of a pro-Palestine demo & “call to arms” is an incitement to violence. Will Douglas Murray be prosecuted?,https://pbs.twimg.com/media/F-HjpeXWIAAEa0F?format=jpg&name=small,False,32,77,143,5K
Post&amp;Comment,Pro Palestine,https://twitter.com/byhilliard/status/1720966018011435518,HilliardSteven Nelson,https://twitter.com/byhilliard,2023-11-05T00:47:27.000Z,Pro-Hamas and Pro-Palestine protestors are vandalizing the White House property with red paint.,,False,6,31,23,1.4K
Post&amp;Comment,Pro Palestine,https://twitter.com/LynnT919/status/1721171158198870224,Lynn Thomas,https://twitter.com/LynnT919,2023-11-05T14:22:36.000Z,George Soros funded over $15 million to groups behind pro-Palestine protests: Report,https://pbs.twimg.com/card_img/1721068946525437952/tMjqBQYa?format=jpg&name=small,False,9,26,61,1.3K
Post&amp;Comment,Pro Palestine,https://twitter.com/ashajadeja325/status/1720182026635206852,Asha Jadeja Motwani American.357,https://twitter.com/ashajadeja325,2023-11-02T20:52:09.000Z,"“ProPalestine” protestors never heard of Sharia before. This is a brilliant strategy to wake up “useful idiots” in America, Europe & India.",,False,3,92,214,5.5K
Post&amp;Comment,Pro Palestine,https://twitter.com/byhilliard/status/1720966018011435518,HilliardReloadSteven Nelson,https://twitter.com/byhilliard,2023-11-05T00:47:27.000Z,Pro-Hamas and Pro-Palestine protestors are vandalizing the White House property with red paint.,,False,6,31,23,1.4K
Post&amp;Comment,Pro Palestine,https://twitter.com/ashajadeja325/status/1720182026635206852,Asha Jadeja Motwani American.357Reload,https://twitter.com/ashajadeja325,2023-11-02T20:52:09.000Z,"“ProPalestine” protestors never heard of Sharia before. This is a brilliant strategy to wake up “useful idiots” in America, Europe & India.",,False,3,92,214,5.5K
